frame,pred,subj,gender,cont,scope,sent,sentence_type,tokens,logprobs
0,0,name,m,he,inScope,Every farmer who owns a cow beats it and also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -3.3305089473724365, -6.163106441497803, -3.6751410961151123, -0.12613603472709656, -1.745408058166504]"
0,0,name,m,he,outScope,Every farmer who owns a cow beats it. He also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġfeeds|Ġit|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -2.194014310836792, -3.7192180156707764, -4.1243438720703125, -4.556476593017578, -0.14567099511623383, -1.862083077430725]"
0,0,name,m,it,inScope,Every farmer who owns a cow beats it and it is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -3.3305089473724365, -4.162760257720947, -2.0921900272369385, -2.199120044708252, -5.393857955932617, -6.38065242767334, -1.2537003755569458]"
0,0,name,m,it,outScope,Every farmer who owns a cow beats it. It is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -2.194014310836792, -2.8235223293304443, -0.9878047704696655, -1.6972109079360962, -7.11765193939209, -6.077250003814697, -1.4348267316818237]"
0,0,name,f,he,inScope,Every farmer who owns a cow beats it and also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -3.3305089473724365, -6.163106441497803, -3.6751410961151123, -0.12613603472709656, -1.745408058166504]"
0,0,name,f,he,outScope,Every farmer who owns a cow beats it. She also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -2.194014310836792, -6.70805549621582, -5.586822509765625, -6.878050804138184, -0.8255460262298584, -1.8325579166412354]"
0,0,name,f,it,inScope,Every farmer who owns a cow beats it and it is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -3.3305089473724365, -4.162760257720947, -2.0921900272369385, -2.199120044708252, -5.393857955932617, -6.38065242767334, -1.2537003755569458]"
0,0,name,f,it,outScope,Every farmer who owns a cow beats it. It is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.,"[-11.415552139282227, -2.9426848888397217, -3.968064546585083, -1.3524847030639648, -2.6851422786712646, -11.025801658630371, -1.2339849472045898, -2.194014310836792, -2.8235223293304443, -0.9878047704696655, -1.6972109079360962, -7.11765193939209, -6.077250003814697, -1.4348267316818237]"
0,0,def,m,he,inScope,"If the farmer owns a cow, he beats it and also feeds it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-1.970676064491272, -8.716758728027344, -5.590839385986328, -1.7235443592071533, -3.378204345703125, -0.7432690858840942, -1.2045189142227173, -9.095970153808594, -0.9350501298904419, -2.531918525695801, -7.183490753173828, -3.526068687438965, -0.10679730027914047, -1.4576315879821777]"
0,0,def,m,he,outScope,"If the farmer owns a cow, he beats it. He also feeds it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġfeeds|Ġit|.","[-1.970674753189087, -8.716753959655762, -5.590839862823486, -1.7235403060913086, -3.378203868865967, -0.74327152967453, -1.2045139074325562, -9.09597110748291, -0.9350441098213196, -1.950938105583191, -2.8516197204589844, -3.7110214233398438, -4.627631187438965, -0.18504609167575836, -1.4909889698028564]"
