frame,pred,subj,gender,cont,scope,sent,sentence_type,tokens,logprobs
0,0,name,m,he,inScope,"If John owns a cow, he beats it and also feeds it.",if,"If| John| owns| a| cow|,| he| beats| it| and| also| feeds| it|.","[-9.091441, -9.793327, -1.2529117, -6.284671, -0.94121075, -1.7470725, -9.742287, -0.5345945, -3.1698742, -6.859191, -3.7995894, -0.08986048, -1.150888]"
0,0,name,m,he,outScope,"If John owns a cow, he beats it. He also feeds it.",if,"If| John| owns| a| cow|,| he| beats| it|.| He| also| feeds| it|.","[-9.091441, -9.793327, -1.2529117, -6.284671, -0.94121075, -1.7470725, -9.742287, -0.5345945, -1.4685563, -3.1550255, -3.1416378, -4.7787457, -0.23765324, -1.628235]"
0,0,name,m,he,inScope,"Whenever John owns a cow, he beats it and also feeds it.",whenever,"Whenever| John| owns| a| cow|,| he| beats| it| and| also| feeds| it|.","[-9.044268, -10.558365, -1.0187246, -6.691614, -0.52428055, -0.9112849, -8.540528, -0.477233, -2.9520378, -6.5979156, -4.0778413, -0.13543427, -2.5414507]"
0,0,name,m,he,outScope,"Whenever John owns a cow, he beats it. He also feeds it.",whenever,"Whenever| John| owns| a| cow|,| he| beats| it|.| He| also| feeds| it|.","[-9.044268, -10.558365, -1.0187246, -6.691614, -0.52428055, -0.9112849, -8.540528, -0.477233, -1.7946709, -2.5442395, -3.1908376, -5.269285, -0.48881558, -2.579968]"
0,0,name,m,he,inScope,Every farmer who owns a cow beats it and also feeds it.,every,Every| farmer| who| owns| a| cow| beats| it| and| also| feeds| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -6.500697, -3.9988804, -0.10667291, -1.8940208]"
0,0,name,m,he,outScope,Every farmer who owns a cow beats it. He also feeds it.,every,Every| farmer| who| owns| a| cow| beats| it|.| He| also| feeds| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -3.1458702, -4.252612, -3.9110804, -0.20925732, -1.9256815]"
0,0,name,m,he,inScope,"John owns a cow, and he beats it and also feeds it.",existential,"John| owns| a| cow|,| and| he| beats| it| and| also| feeds| it|.","[-11.055833, -1.0847471, -8.041065, -2.0289898, -1.8192022, -1.7753441, -9.45298, -0.9187638, -3.8860922, -6.690148, -3.6339054, -0.11227585, -1.961125]"
0,0,name,m,he,outScope,"John owns a cow, and he beats it. He also feeds it.",existential,"John| owns| a| cow|,| and| he| beats| it|.| He| also| feeds| it|.","[-11.055833, -1.0847471, -8.041065, -2.0289898, -1.8192022, -1.7753441, -9.45298, -0.9187638, -1.9177847, -1.8761023, -2.959006, -4.9073133, -0.37149885, -1.669306]"
0,0,name,m,it,inScope,"If John owns a cow, he beats it and it is a big one.",if,"If| John| owns| a| cow|,| he| beats| it| and| it| is| a| big| one|.","[-9.091441, -9.793327, -1.2529117, -6.284671, -0.94121075, -1.7470725, -9.742287, -0.5345945, -3.1698742, -2.6063673, -3.6648924, -3.0535786, -6.6119766, -5.1841016, -1.0165213]"
0,0,name,m,it,outScope,"If John owns a cow, he beats it. It is a big one.",if,"If| John| owns| a| cow|,| he| beats| it|.| It| is| a| big| one|.","[-9.091441, -9.793327, -1.2529117, -6.284671, -0.94121075, -1.7470725, -9.742287, -0.5345945, -1.4685563, -4.0052595, -1.3407475, -2.2208776, -5.72466, -3.4922228, -1.3504701]"
0,0,name,m,it,inScope,"Whenever John owns a cow, he beats it and it is a big one.",whenever,"Whenever| John| owns| a| cow|,| he| beats| it| and| it| is| a| big| one|.","[-9.044268, -10.558365, -1.0187246, -6.691614, -0.52428055, -0.9112849, -8.540528, -0.477233, -2.9520378, -3.2164295, -4.1184874, -3.3586307, -5.2060575, -3.193491, -1.0764288]"
0,0,name,m,it,outScope,"Whenever John owns a cow, he beats it. It is a big one.",whenever,"Whenever| John| owns| a| cow|,| he| beats| it|.| It| is| a| big| one|.","[-9.044268, -10.558365, -1.0187246, -6.691614, -0.52428055, -0.9112849, -8.540528, -0.477233, -1.7946709, -3.571752, -1.3046232, -2.080459, -5.811516, -3.9263544, -1.6608776]"
0,0,name,m,it,inScope,Every farmer who owns a cow beats it and it is a big one.,every,Every| farmer| who| owns| a| cow| beats| it| and| it| is| a| big| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -4.39015, -2.2081964, -2.5507276, -5.189803, -5.04842, -1.5002702]"
0,0,name,m,it,outScope,Every farmer who owns a cow beats it. It is a big one.,every,Every| farmer| who| owns| a| cow| beats| it|.| It| is| a| big| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -2.9886627, -0.85804874, -1.778897, -6.7540627, -5.467099, -1.5108323]"
0,0,name,m,it,inScope,"John owns a cow, and he beats it and it is a big one.",existential,"John| owns| a| cow|,| and| he| beats| it| and| it| is| a| big| one|.","[-11.055833, -1.0847471, -8.041065, -2.0289898, -1.8192022, -1.7753441, -9.45298, -0.9187638, -3.8860922, -3.2006211, -3.9458675, -3.437524, -5.595373, -2.975544, -0.9701066]"
0,0,name,m,it,outScope,"John owns a cow, and he beats it. It is a big one.",existential,"John| owns| a| cow|,| and| he| beats| it|.| It| is| a| big| one|.","[-11.055833, -1.0847471, -8.041065, -2.0289898, -1.8192022, -1.7753441, -9.45298, -0.9187638, -1.9177847, -3.5200977, -1.5164466, -2.1756394, -5.212737, -4.0103917, -1.3284559]"
0,0,name,f,he,inScope,"If Mary owns a cow, she beats it and also feeds it.",if,"If| Mary| owns| a| cow|,| she| beats| it| and| also| feeds| it|.","[-10.466322, -8.812079, -1.2517216, -5.5752544, -0.8848853, -1.7336055, -9.797435, -0.44117326, -3.7858493, -6.779662, -3.2681012, -0.0829037, -1.145059]"
0,0,name,f,he,outScope,"If Mary owns a cow, she beats it. She also feeds it.",if,"If| Mary| owns| a| cow|,| she| beats| it|.| She| also| feeds| it|.","[-10.466322, -8.812079, -1.2517216, -5.5752544, -0.8848853, -1.7336055, -9.797435, -0.44117326, -1.4359071, -3.4492397, -2.8692253, -4.6376033, -0.30747956, -1.8073614]"
0,0,name,f,he,inScope,"Whenever Mary owns a cow, she beats it and also feeds it.",whenever,"Whenever| Mary| owns| a| cow|,| she| beats| it| and| also| feeds| it|.","[-9.494369, -10.72592, -1.171149, -6.7168374, -0.5366114, -1.1667913, -9.107746, -0.4220171, -3.1535068, -6.4875813, -4.0374107, -0.16349448, -2.8077264]"
0,0,name,f,he,outScope,"Whenever Mary owns a cow, she beats it. She also feeds it.",whenever,"Whenever| Mary| owns| a| cow|,| she| beats| it|.| She| also| feeds| it|.","[-9.494369, -10.72592, -1.171149, -6.7168374, -0.5366114, -1.1667913, -9.107746, -0.4220171, -1.8904508, -2.6699345, -3.2604334, -5.0662346, -0.5789832, -2.8739698]"
0,0,name,f,he,inScope,Every farmer who owns a cow beats it and also feeds it.,every,Every| farmer| who| owns| a| cow| beats| it| and| also| feeds| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -6.500697, -3.9988804, -0.10667291, -1.8940208]"
0,0,name,f,he,outScope,Every farmer who owns a cow beats it. She also feeds it.,every,Every| farmer| who| owns| a| cow| beats| it|.| She| also| feeds| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -6.428156, -5.1070056, -5.6413493, -0.662915, -2.1400628]"
0,0,name,f,he,inScope,"Mary owns a cow, and she beats it and also feeds it.",existential,"Mary| owns| a| cow|,| and| she| beats| it| and| also| feeds| it|.","[-10.321272, -0.8102431, -6.9823112, -1.945534, -2.0104866, -1.6602739, -10.394805, -0.5844255, -4.059408, -6.542431, -3.5346596, -0.12827107, -2.1347506]"
0,0,name,f,he,outScope,"Mary owns a cow, and she beats it. She also feeds it.",existential,"Mary| owns| a| cow|,| and| she| beats| it|.| She| also| feeds| it|.","[-10.321272, -0.8102431, -6.9823112, -1.945534, -2.0104866, -1.6602739, -10.394805, -0.5844255, -2.129614, -1.946324, -2.8382375, -4.4601903, -0.3984716, -1.6360204]"
0,0,name,f,it,inScope,"If Mary owns a cow, she beats it and it is a big one.",if,"If| Mary| owns| a| cow|,| she| beats| it| and| it| is| a| big| one|.","[-10.466322, -8.812079, -1.2517216, -5.5752544, -0.8848853, -1.7336055, -9.797435, -0.44117326, -3.7858493, -2.7513154, -3.5478754, -2.7465582, -6.1619444, -3.8646302, -1.0595437]"
