frame,pred,subj,gender,cont,scope,sent,sentence_type,tokens,logprobs
0,0,name,m,he,inScope,Every farmer who owns a cow beats it and also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.7842724323272705, -5.744522571563721, -2.70159912109375, -0.31251049041748047, -1.395958423614502]"
0,0,name,m,he,outScope,Every farmer who owns a cow beats it. He also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġfeeds|Ġit|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.506057024002075, -3.196136713027954, -3.8372697830200195, -4.6834540367126465, -0.5153769850730896, -2.104565382003784]"
0,0,name,m,it,inScope,Every farmer who owns a cow beats it and it is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.7842724323272705, -4.608700275421143, -1.720285177230835, -2.6645939350128174, -4.4119157791137695, -5.792917251586914, -1.3820111751556396]"
0,0,name,m,it,outScope,Every farmer who owns a cow beats it. It is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.506057024002075, -3.4277231693267822, -0.8733376264572144, -2.125779628753662, -5.068111419677734, -6.592355728149414, -1.1708582639694214]"
0,0,name,f,he,inScope,Every farmer who owns a cow beats it and also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.7842724323272705, -5.744522571563721, -2.70159912109375, -0.31251049041748047, -1.395958423614502]"
0,0,name,f,he,outScope,Every farmer who owns a cow beats it. She also feeds it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.506057024002075, -6.0433349609375, -4.790747165679932, -5.501782417297363, -1.1944820880889893, -1.895483136177063]"
0,0,name,f,it,inScope,Every farmer who owns a cow beats it and it is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.7842724323272705, -4.608700275421143, -1.720285177230835, -2.6645939350128174, -4.4119157791137695, -5.792917251586914, -1.3820111751556396]"
0,0,name,f,it,outScope,Every farmer who owns a cow beats it. It is a big one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.,"[-13.03095817565918, -3.212745189666748, -3.5083024501800537, -0.9969252347946167, -1.9434486627578735, -9.715791702270508, -1.9656258821487427, -2.506057024002075, -3.4277231693267822, -0.8733376264572144, -2.125779628753662, -5.068111419677734, -6.592355728149414, -1.1708582639694214]"
0,0,def,m,he,inScope,"If the farmer owns a cow, he beats it and also feeds it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-2.973438262939453, -8.541812896728516, -5.403716564178467, -1.9141759872436523, -3.3472421169281006, -0.7198830842971802, -1.382883071899414, -9.614015579223633, -1.021848201751709, -2.5399560928344727, -6.511589050292969, -3.272158622741699, -0.18920473754405975, -1.1474138498306274]"
0,0,def,m,he,outScope,"If the farmer owns a cow, he beats it. He also feeds it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġfeeds|Ġit|.","[-2.9734394550323486, -8.541813850402832, -5.403722286224365, -1.9141720533370972, -3.347242832183838, -0.7198846936225891, -1.382885217666626, -9.614020347595215, -1.0218485593795776, -1.682988166809082, -2.8675460815429688, -4.01338005065918, -5.237929344177246, -0.42210501432418823, -1.870889663696289]"
